frame,mean_diff,max_diff,Energy,Contrast,Correlation,Variance,Homogeneity,SumAverage,SumVariance,SumEntropy,Entropy,DiffVariance,DiffEntropy,InfoMeasureCorr1,InfoMeasureCorr2
16,0.0013555957,0.025279932,0.012302753832548894,16.588152033694264,0.9780514285117063,377.9715202813384,0.4281966244000859,26.32251678264268,1495.2979290916592,6.070284455119287,8.470213249721102,0.0006638436193298102,2.9858551677246603,-0.3446048332688538,0.9839711689363553
17,0.001308656,0.020331949,0.008081924865703232,23.58755592529443,0.9767589814148239,507.4960151882541,0.3893600025237764,31.815841599671757,2006.3965048277219,6.353592960859854,9.02520550449922,0.0005704548199693768,3.2268426609668186,-0.32612364782997394,0.9837659363670401
18,0.001357307,0.042852014,0.02809053313805529,5.778259563744237,0.9821747254409217,162.10942284295032,0.5536751793876498,15.1676222063761,642.659431808057,5.278851809900124,7.014703645766101,0.0009906291054921604,2.352093905498301,-0.3902604547704659,0.9819168671831833
19,0.0012757286,0.03723477,0.026603725728852237,7.61004352970467,0.9760973418029533,159.21252168344137,0.5212571764920125,16.485865012898934,629.2400432040608,5.410578859973336,7.320678225841633,0.0008875346305020429,2.52920462785752,-0.3674697201988204,0.9799010433084641
20,0.0013229017,0.04096958,0.03309916718480881,6.5272577184472835,0.9819837143940735,181.13162324989918,0.55129207822806,15.483752866801265,717.9992352811495,5.270157360675649,7.010679699779151,0.0009788623826024645,2.382346125406658,-0.39074258642496895,0.9820354106143405
21,0.0012804789,0.02487266,0.011088688243321893,16.042909470892603,0.9722092346310534,288.68426692352153,0.4250167900706605,25.244887643916677,1138.6941582231932,6.057781784158231,8.500303533884006,0.0006534705057725847,2.9974107927836133,-0.333998771194701,0.9819073442805059
22,0.0016838545,0.019757837,0.005727886452184725,25.176891360589806,0.9781982065635444,577.5885388695239,0.36385596503511913,42.44028601456772,2285.177264117505,6.829527589361419,9.672540290102894,0.0005296930792846271,3.3002097429139527,-0.3482126429680055,0.9907152813932252
23,0.001224794,0.021655284,0.011003223702018242,21.213308288060745,0.96953541413014,348.20752589711003,0.39842043145870565,27.841569717726063,1371.6167953003794,6.190590213385356,8.7790038016428,0.0005869987532332358,3.169798128340343,-0.32141510300133025,0.9811135946661609
24,0.0012427971,0.025808379,0.014293956711252727,14.927077702372907,0.9745658390495473,293.5198368694738,0.44067345841093575,23.55593062453392,1159.1522697755224,5.929372143686114,8.267373452898077,0.0006870411873485724,2.9323969776593035,-0.3392220992335329,0.9813772672153518
25,0.0013133559,0.023603126,0.008776205371826409,18.964605379853317,0.971456789891836,332.2244941676978,0.4040778968646248,27.37451998365287,1309.9333712909377,6.182286097531754,8.755893786597484,0.0006122419279471364,3.0985321136832202,-0.32337920742678256,0.9813219952565909
26,0.0012956432,0.029929422,0.011455467533233,10.803962357131269,0.9736231637737146,204.80190548981443,0.4604570051770401,21.081915749216094,808.4036596021263,5.816822082828742,8.049275746042225,0.0007584072829711359,2.7513095159000964,-0.3446017615358254,0.980792634497564
27,0.0017120844,0.022933245,0.006875984128165251,19.670383352663062,0.9775369713131363,437.9674407707881,0.3909957188085359,37.05110128671812,1732.1993797304895,6.634937742656712,9.309171911411342,0.0005872848385805289,3.1440954470877656,-0.35691642500159965,0.990417356855552
28,0.0017424412,0.02541482,0.008678998537633851,15.86891865456197,0.9815009073401775,428.8892482233652,0.4141024799172618,33.98585409102493,1699.6880742388987,6.497772912121939,9.012263286644698,0.0006410679238087434,3.0042708906326134,-0.37146259552754146,0.9910380944108943
29,0.0011974766,0.016677596,0.006923843717231365,34.143396107835166,0.9697394653509588,564.4027533027701,0.3453515630036516,35.576403712777996,2223.467617103245,6.537445671563054,9.460133698321876,0.0004780416792042149,3.4820452180145844,-0.3008067792246523,0.9808366476080485
30,0.0012094842,0.032831594,0.023019452167204132,9.253217926099687,0.9701940469397832,155.27889800795927,0.4947644259614972,17.79036136320635,611.8623741057374,5.542889897867795,7.579561173214026,0.0008197420362438815,2.6507627881928757,-0.3554236190952059,0.9794030518378105
31,0.0010999015,0.030045379,0.02303721407393855,9.490628145956691,0.9664061237531374,141.2999658983855,0.48475462441493433,17.677594732385465,555.7092354475852,5.541389472079838,7.6181927786409265,0.0007954178476450714,2.6830488869789137,-0.3463449366525755,0.9776276501414813
32,0.0011138694,0.01383689,0.004471693893384251,44.159288667579084,0.959884941738232,550.5770392615588,0.30537367757747025,40.02011453052887,2158.1488683786556,6.7540429916376254,9.941448088726421,0.0004071218404561835,3.6868236924252167,-0.2786054354885067,0.9779624188626652
33,0.0010825362,0.013513356,0.003424979907845166,43.463523234452836,0.9581588186378862,519.5157050145106,0.3109924633951005,39.82551434612479,2034.5992968235896,6.746420100541388,9.955870377987127,0.0004201529942313028,3.66073438805888,-0.2765308038685787,0.9774185200494983
34,0.0010951756,0.018786212,0.010299160513663707,24.406743629585726,0.9600165119741564,305.29659611592,0.37122877121936715,28.717153297328682,1196.7796408340942,6.255674647407277,8.992637978848185,0.0005329897135881864,3.2960535527013324,-0.3002769649063113,0.9771585079320493
35,0.0011989474,0.01852116,0.005183812205746377,26.10673878010499,0.9653542144162425,376.944474314848,0.3633043078333886,31.962846736825536,1481.671158479287,6.427456981613252,9.264429388722503,0.0005327949444547275,3.312591230833903,-0.3034857423344592,0.9800168969884131
36,0.0011130751,0.018292341,0.010703129761141681,26.27709463951708,0.9663237595936196,390.44700680594184,0.3753692426468004,30.013074038552087,1535.5109325842504,6.297474387347709,9.019375968964807,0.0005378542547362372,3.305138640681948,-0.30932429276179163,0.9798361554217248
37,0.0011601788,0.021777466,0.01146303960143714,19.0921178367532,0.9697704434959262,315.8515086890306,0.40464341830941913,26.163563896817934,1244.3139169193691,6.104008474338862,8.639164210238414,0.0006049623360658062,3.109906911118876,-0.32067014202546557,0.9798414617409432
38,0.0012432194,0.021291442,0.011524073095799904,22.383487642225113,0.9703140246513944,377.09896558815245,0.39474799059215115,28.760457134334736,1486.012374710385,6.22577592237587,8.843788954431867,0.0005767117754836379,3.203625330719218,-0.3202163223548483,0.9812375724661095
39,0.0012483926,0.022949815,0.011843863836774313,19.67513402511242,0.9730202589718667,364.67200195898005,0.41067695558995626,26.739093219060365,1439.0128738108078,6.1147869706455555,8.623929580829614,0.0006168701568586095,3.101971202502823,-0.3274607460493447,0.9813312382994741
40,0.001642691,0.017383605,0.004095421164307913,32.156811642244534,0.9773012290630823,708.4593481661911,0.338710605886248,47.169574941383935,2801.680581022519,6.985568765264157,9.99131710388978,0.0004789334826932007,3.4583428403108005,-0.3372657005726474,0.9904453553855035
41,0.001159641,0.018673494,0.009384038460363758,25.26674542504503,0.9682111913023248,397.48985989831556,0.37094375064371266,30.6747220603037,1564.6926941682173,6.340384093346653,9.083841958026962,0.0005339571377357111,3.2990007464625224,-0.30978897420938034,0.9804411449210181
42,0.0011467955,0.021042667,0.008453977116540196,19.75300692419117,0.96273707022722,265.12564717707323,0.39390620037545687,26.777762607860346,1040.7495817841016,6.175879214392582,8.805557138913073,0.0005897262980264921,3.143930266947265,-0.3107111461615407,0.9785341173861757
43,0.0011352734,0.025316224,0.013866791086928927,13.770220795915614,0.9669344278668616,208.2937217526968,0.4405070188685024,21.871170009916327,819.4046662148714,5.858778767663751,8.199808418286668,0.0006890730078943687,2.910812289844608,-0.32897385839162985,0.9783413073825463
44,0.0017506114,0.021920979,0.006551439736381766,21.12738298578332,0.9782490063043368,485.69752181722845,0.38023172191926746,39.72999846282078,1921.6627042831303,6.731623674605837,9.455086808887973,0.0005670280352209323,3.196138810382729,-0.35894081228901875,0.991228257582894
45,0.0011763558,0.025162108,0.01580507687128565,14.830802559063946,0.9727455438797352,272.14598051632146,0.4377963471006656,22.830051030414314,1073.753119506222,5.886889240741446,8.224679414987133,0.0006784441410260953,2.942558756253134,-0.3341079589883288,0.9798244692682165
46,0.0011544299,0.032861315,0.023895946717683043,8.244059674710165,0.9748212268353151,163.74730579644262,0.49781685590316516,16.935073114677408,646.7451635110602,5.465460953391144,7.454992912941109,0.0008409729904379171,2.593993508951918,-0.3554152132183631,0.9783321090487141
47,0.001222193,0.020737179,0.009592026620830939,21.510261552369293,0.9728655579994017,396.4386522864492,0.3917078621821407,29.04257649714162,1564.2443475934274,6.246972254746689,8.87414888605898,0.0005758899736461118,3.189344424682373,-0.32085176282989275,0.9816174657829984
48,0.0012004249,0.02364467,0.015220682568936956,16.82942469881838,0.9707844924134246,288.085499380973,0.4192443775489332,24.897013553986113,1135.5125728250732,6.0118282183691045,8.447932766791503,0.0006346693616594497,3.038089088083275,-0.33028687076902785,0.9807242912565413
49,0.001340164,0.022043493,0.009100992058523764,23.006596808005085,0.9706618496363444,392.1808964440618,0.3854439655259098,29.98150850708082,1545.7169889682425,6.307126403466503,8.992437400102943,0.0005634092865910528,3.229638746109568,-0.3165356098052867,0.9814087531433315
50,0.0017613817,0.024036363,0.0071531882828871456,19.38184706663209,0.9788584600432331,458.53941743723374,0.3902940343766694,36.35238930371613,1814.7758226823034,6.603262682410628,9.269718531680185,0.0005877375344743648,3.137035499025173,-0.3547469985077488,0.9899666138778621
51,0.0013168926,0.02923897,0.01409193158102201,13.548820472001998,0.9692547651658078,220.3810759696526,0.4451970282853903,21.973484807185482,867.9754834066084,5.870502656564497,8.200826443505283,0.0007045920920173551,2.878205974135513,-0.33222882629911354,0.9791967909165739
52,0.0016670914,0.019106615,0.005411020168536005,26.63109325425535,0.9788910753660773,630.9084291676741,0.35554815218301533,43.47560747559463,2497.002623416441,6.863035873651558,9.750261254417698,0.00051224502008149,3.344437833273165,-0.3441059757817913,0.9904737396183851
53,0.0011271376,0.019641176,0.011126047318128149,21.909656404166526,0.9674840598509296,336.968618330341,0.39184739477653496,28.25574472059478,1325.9648169171974,6.2157061665642495,8.837696676995423,0.0005754863829771451,3.201674538727958,-0.3177537676864904,0.9805991700883808
54,0.0016530545,0.027278017,0.00872596704086929,13.116561553910113,0.9796927433818352,322.99951217496516,0.43840866570584097,29.897408608268236,1278.8814871459508,6.327705486342148,8.724089323243147,0.0006996583212705014,2.876105819495685,-0.37403778714116215,0.9901162733714859
55,0.0011342877,0.019682474,0.008347083883069876,22.004419217992975,0.9703716320025156,371.3807594618021,0.3899722390343475,28.375148440167738,1463.5186186292156,6.227463369019952,8.881277941843447,0.0005754389966956172,3.195454660381132,-0.3129640691368675,0.9796803725027763
56,0.0011413201,0.021642175,0.01157916393300178,18.57446718577254,0.96877839235189,297.4857150974992,0.40643732752168393,25.89593968096536,1171.3683932042243,6.092389195163426,8.62323928856962,0.0006063086983199169,3.1046702662194754,-0.3203555646318451,0.9796326839216106
57,0.0011251073,0.020229854,0.008222456233630222,20.591008819576984,0.9672723237164444,314.72052571183406,0.3915018189007962,27.326387235908317,1238.2910940277593,6.187179370313698,8.827494749672779,0.0005819163953196117,3.1661806799938357,-0.3111250726686951,0.9788252438816943
58,0.0011306319,0.018370345,0.009968196038650496,26.24103014981536,0.967187062438061,400.0711660326928,0.3720849440100666,30.357557232785027,1574.0436339809553,6.316615576254089,9.056848994358853,0.0005324006333761993,3.3133560775077187,-0.3075033032628074,0.9796442254382868
59,0.0011111831,0.02044158,0.009064773593171817,19.29926336701717,0.9666610645573516,289.53959231002466,0.3963388637548545,26.70273432296117,1138.8591058730813,6.157236494477383,8.756048866310572,0.0005911840156767013,3.1378971122213377,-0.3147605756341335,0.9791860197987965
60,0.001156054,0.024619892,0.0141785220573844,13.776542849060686,0.9706075717397226,234.39113654279538,0.4345031461538831,22.943455549937756,923.7880033221207,5.923016873706073,8.272444636320454,0.000676335555731551,2.9250823681703224,-0.3355658273941879,0.9805804714333066
61,0.0011444156,0.016561806,0.00887403109110239,32.57880219028209,0.9657033423596925,474.98326787123756,0.3507061499257914,34.249031348000486,1867.3542692946676,6.49237004081035,9.385918876880046,0.0004853807991681608,3.45885799165988,-0.3007834854594317,0.980300664015121
62,0.0010898375,0.017895043,0.009581479470506669,25.536193143449736,0.9666482067050288,382.87188579113297,0.37017426529421393,30.064804172375386,1505.9513500210821,6.3133783127029615,9.05861378068571,0.0005323262928740994,3.3054950416471716,-0.30618304043485556,0.9793346084112717
63,0.0011652898,0.022598803,0.00933627583783527,17.21207616226276,0.9679459204596924,268.5136317156928,0.40671698377576576,25.28533006388311,1056.8424507005082,6.082766830547181,8.622860042426804,0.0006198053031539043,3.060963469693263,-0.31680030255948993,0.9787110917927365
64,0.0011894276,0.024531636,0.012106143019051604,16.161021719464898,0.9669848423510016,244.87453452163118,0.424291816957579,23.702998215761944,963.3371163670599,5.977490965628958,8.42051387647231,0.0006529277387275681,3.0033273766326682,-0.32328985841644414,0.9787364697858788
65,0.001224179,0.031044945,0.02333981811583304,9.955007026199237,0.9717082658852668,175.96551687755158,0.484933965758121,19.13924543742669,693.9070604840072,5.633420614315059,7.7108239330208255,0.0007909120621801023,2.697783409932595,-0.3596947485844399,0.9815171971885399
66,0.0011574826,0.02514081,0.01765258754767552,13.884167452991344,0.9752174213529149,280.1224486380934,0.44459880258507506,22.490605628993713,1106.6056270993822,5.8517797375718095,8.147397879874639,0.0006935845740273377,2.905159968383767,-0.3391864799578876,0.9805195516157268
67,0.0012197817,0.038728416,0.03231886598174597,6.620449369901868,0.9767521563975275,142.38099883838078,0.5401101411999337,15.0876660756491,562.9035459836211,5.27169939768342,7.070821056173829,0.0009417578858348256,2.4375108413995643,-0.3769895793860747,0.9797193746565516
68,0.0016696295,0.02856125,0.01131728402880761,11.957627020446495,0.9801579828480952,301.3660699079029,0.4494896786684067,28.816037497459067,1193.506652611165,6.260493134842884,8.58569848325149,0.0007220818694859073,2.827399646722199,-0.3813701490900214,0.9904474614267222
69,0.0011513231,0.015676185,0.006722573132422671,37.04084464663504,0.9624621880508053,493.5114035652947,0.3293906553039635,36.43284351424615,1937.0047696145436,6.598853147681162,9.616166563464509,0.00044437976977346,3.565414595990309,-0.2904113531112699,0.9791184232914657
70,0.0010719724,0.015462488,0.007416724333567132,33.94399768988262,0.9620554549855299,447.5174450007544,0.3395349712596548,34.32196690416471,1756.1257823131346,6.511069858320074,9.454512150084248,0.0004662646073900691,3.5007684840914677,-0.29283318546675485,0.9786609801620101
71,0.0011542747,0.017745614,0.005485324956884352,27.850011272388414,0.9620383742849827,366.9296568159853,0.354468541781432,32.145738219210145,1439.8686159915524,6.435645108643481,9.323947471008406,0.0005042499204583288,3.3755317604430983,-0.2949726174996239,0.9782169639907248
72,0.0011884249,0.022807285,0.009155621343087316,17.317348059832064,0.9681612657441921,272.0072575207188,0.4104661246029314,25.559376716384207,1070.711682023043,6.094525115537859,8.617984386218238,0.0006253053731974268,3.0547505137463338,-0.32211023134402067,0.9799455964427581
73,0.0012115058,0.019978948,0.010781944268595809,24.825819110642247,0.9698856555526656,412.31048815705685,0.38172610638218796,29.914652960392203,1624.4161335175854,6.286903139571977,8.97975626973096,0.0005523060842612605,3.26459481773023,-0.3130682701251851,0.9805189090594543
74,0.0011793092,0.025114227,0.015230699771207645,14.045117308026715,0.9721788138318692,252.43704543394986,0.4418575991784252,22.958879311889696,995.703064427773,5.898675905907834,8.223533248189204,0.0006852591647535274,2.922625784320581,-0.3390179284598896,0.9810122489906218
75,0.0012215073,0.022551812,0.011410393536708419,18.944846742890746,0.9701405126760998,317.30482654794093,0.40869811804105904,26.61614944913488,1250.2744594488731,6.12144251911824,8.657822142666767,0.0006109647507105977,3.1094249824714604,-0.323719106671215,0.9807530920001849
76,0.0012112916,0.021400474,0.009942302146557978,21.02286784856063,0.96715489128324,320.19191491591823,0.3963187243091222,27.836286699398734,1259.7447918151122,6.203617016317583,8.816921396823467,0.0005839725471750804,3.1714470888077653,-0.3185227357851426,0.9806390523814863
77,0.001057775,0.01867015,0.009555937991586504,23.115761876182408,0.9614614054084898,300.0954927654679,0.3769419649350301,27.859316979993068,1177.266209185689,6.219308640189923,8.91383823634698,0.0005475846056073668,3.2498580101560606,-0.30330595257072435,0.9773787390507442
78,0.0012008358,0.01719521,0.007393976745601285,32.31103624966358,0.9670434202695226,490.27399635033964,0.34961469421026914,34.599173063196055,1928.7849491516952,6.516762166633397,9.422839661857113,0.0004862865043572005,3.448136506282928,-0.3004820084430259,0.9804670385809274
79,0.0010803773,0.014646392,0.008615402618728868,39.25048246606014,0.9645795892300639,554.1231906814196,0.3331272546878291,36.61766739582042,2177.242280259618,6.578005959728637,9.572635351439386,0.00044728300828121006,3.576759786240251,-0.29288440699384866,0.9795061192498855
80,0.0011338815,0.022105254,0.009045691595432243,17.24336745357992,0.9661391142076554,254.67815686288125,0.410495715078122,25.145267484018454,1001.4692599979452,6.075749432550829,8.610858070360706,0.0006230524804394998,3.060658724778771,-0.3171361656518192,0.9786977189493438
81,0.0012576169,0.032387167,0.012386481355286508,9.245295571528962,0.967518947337781,142.37372076142879,0.48090857678279136,18.79767914678664,560.2495874741862,5.676494470201424,7.815173555082714,0.0008077456925880318,2.653573027294313,-0.34534606105967675,0.9789895790788518
82,0.002687803,0.029284656,0.005044862244361844,17.078482821694713,0.9872150207689607,668.0209271189515,0.39721664806973156,45.79449984217281,2655.0052256541107,6.9317314880779195,9.575731787517256,0.000608496960390028,3.0687779722149795,-0.3936692598329732,0.9949607810035881
83,0.0018146787,0.021404684,0.005001130851805211,25.584004001415256,0.9771219618589481,559.1197331907647,0.36068762237176644,42.24510909755527,2210.8949287616433,6.826197177310409,9.689491162028972,0.0005240390208080899,3.314678071196708,-0.34450218392871357,0.9902690905022948
84,0.0018336887,0.025339678,0.008221210568886049,16.07861838524248,0.9798581670291127,399.21278971662355,0.4088699420523372,35.898337783730064,1580.7725404812513,6.580213601679007,9.127170620809856,0.0006305538867309579,3.0246577585115304,-0.3749257169795549,0.9918647310211586
85,0.0012177583,0.02286604,0.009383380524931562,19.057318628762673,0.9679032604845431,296.9981914765811,0.40030382850981033,26.138406987180886,1168.9354472775615,6.121780874491905,8.696544686886993,0.0006035809971596643,3.114757263928582,-0.3149858936442044,0.9788097718045689
86,0.0012189469,0.023647144,0.013544036511201363,17.782866944281263,0.9697487318292041,293.9726409118297,0.41322529555222126,25.282495323623152,1158.1076967030376,6.048871687967303,8.529226220642247,0.0006238060748989707,3.0694081276583143,-0.32526923920527406,0.9801385476498184
87,0.00478626,0.04714033,0.006289402696990808,10.323965145635025,0.9933141777574093,772.0906584096788,0.473217778190719,50.785368371640615,3078.038668493081,7.05273804977204,9.27185163654509,0.0008037345363002542,2.6621366918507126,-0.47734837621706017,0.998333934476907
88,0.0016438949,0.017622344,0.004161523207666663,28.63781204546772,0.9775100438050335,636.7662636358133,0.3433111932085999,46.55533924060201,2518.4272424977853,6.9666489808506284,9.937147968062032,0.0004897000862477024,3.4044617764632124,-0.3417142779130803,0.9908746249468972
89,0.0011954386,0.018548846,0.005707409329229434,25.143354324541704,0.966291156967751,373.0362971179427,0.37317040765676146,31.85799863243148,1467.0018341472291,6.422972922546371,9.224799520561705,0.0005401477243297838,3.290226781316159,-0.30923265254798243,0.9812254427417282
90,0.001141154,0.014659649,0.004939493615809743,36.85009548288109,0.9692562438907435,599.3914108824233,0.3288094081742623,38.680758517763735,2360.715548046812,6.682862685051852,9.719004474429873,0.0004525364599284388,3.5475156409616373,-0.29790511722706664,0.9817276808867591
91,0.001137228,0.020085737,0.010191249795206754,21.642991537624713,0.9681838980664007,340.15858903930916,0.3921192331093182,27.865603005518842,1338.9913646196117,6.199143694348464,8.827113745536185,0.0005746499583657343,3.1955516380044986,-0.3143463271167443,0.9796564998799446
92,0.0016832603,0.027563363,0.010358132082673088,12.157561509838612,0.9801547768413217,306.3504346691466,0.4453320754061466,30.160321258254918,1213.2441771667477,6.329092021283981,8.671218821181427,0.0007142292070090245,2.839849758806732,-0.3856195283512824,0.9913144756597497
93,0.0017429534,0.02765207,0.008716931420537428,13.796528062196902,0.97663612904427,295.27220992479556,0.42754884666775456,31.14437168189646,1167.2923116369857,6.388572593069017,8.841829243775328,0.0006717461141658332,2.928024858286685,-0.37046476710262927,0.9901579754121409
94,0.0017227599,0.037522778,0.015099978607084084,7.536325258976323,0.9804329565041493,192.58743219971842,0.5110910416070695,22.4365590778188,762.8134035398973,5.90415973585566,7.894792638616963,0.0008900657551023394,2.504167509021264,-0.4076049478208411,0.9904203351262554
95,0.0017773084,0.023950532,0.006207213707573557,18.08790069750456,0.9794314091378791,439.6823958198619,0.4018763501081932,36.854370608939504,1740.6416825819424,6.627556650996732,9.247675854617901,0.0006150893775232712,3.0766446376876297,-0.36569000676764407,0.991245324254905
96,0.0012475498,0.029537968,0.01765399188924689,11.741195123078649,0.9750806846479201,235.59065470346985,0.4634833232985676,20.552764397218546,930.6214236908006,5.742982889254538,7.946675357028363,0.000748429850192042,2.7905058005494476,-0.3435600726881295,0.9798137988110811
97,0.001290995,0.029317826,0.016555282984895288,12.995887016172846,0.9707487799372209,222.16045475874515,0.46089238429874185,21.464424689965803,875.6459320188078,5.815215197065422,8.062107585403512,0.0007316951331420209,2.839586252773295,-0.34397536817114116,0.9808385133996044
98,0.0017966966,0.027375728,0.008769510472445213,14.13880718134434,0.9783153251016561,326.059490432547,0.42362282334385126,32.47800768653014,1290.0991545488437,6.444436121483944,8.919716570302699,0.0006635233334852035,2.94524653560434,-0.3726291982414801,0.9907731020949693
99,0.0017342953,0.027497336,0.00901185932800228,13.19856710540066,0.9807913198791816,343.6098373527751,0.43394679155844196,31.15999470531809,1361.2407823056997,6.379983414765392,8.785204626675853,0.0006870744780277044,2.8967816318962605,-0.3788320948646615,0.990978285786016
100,0.0013125117,0.030297205,0.018567854695063002,11.973289771029616,0.9726827283685915,219.1607414909854,0.4638141291303525,21.10560137634454,864.669676192912,5.7807378824022155,7.999753017432076,0.0007367136397752838,2.8122001817519062,-0.34636708962108353,0.9809189755243639
101,0.001173788,0.022362366,0.014224135991460838,18.168072993349163,0.971549999228533,319.3587759621993,0.41773597762435,25.76857715930285,1259.267030855448,6.059830161545287,8.530648498208288,0.0006262690144802962,3.0713874462989543,-0.3291020064204188,0.9810612228873121
102,0.001148409,0.017216474,0.006595352129538389,28.52502734072336,0.968622921874916,454.60266025929695,0.35645881551319925,33.00489752393738,1789.885613696465,6.451983079973303,9.307889789479917,0.0005065887185485929,3.384893860042755,-0.30262582613827743,0.9801998586226088
103,0.0011202182,0.025390536,0.01547504230662496,13.278121633625949,0.9715470365291194,233.4723404682295,0.44726426171255546,21.486910260674588,920.611240239292,5.820420070485796,8.112693693614014,0.0007064863524628366,2.8726545668806662,-0.33420287018669703,0.9789827989720328
104,0.0011772725,0.026417717,0.015644193040817874,13.475628108093956,0.9686735026215679,215.1109900874599,0.44469818072983003,21.721954774930023,846.9683322417455,5.844189561128643,8.152318368238598,0.0007007018628005337,2.887532212103597,-0.3344252127377126,0.9793007585990612
105,0.0012555501,0.027140833,0.011620921252073532,13.110806041538412,0.97076368415559,224.2639894869847,0.44431126229376294,22.585840638388934,883.9451519064007,5.91638042170213,8.255129445818802,0.0007100403712701173,2.86362272180064,-0.33655810627101546,0.9806212645917083
106,0.0011602249,0.019461483,0.009037506619212805,23.733109621089834,0.9679951614879184,370.9156687048203,0.38085323645956476,29.377504529352194,1459.929565198191,6.273751018249522,8.967893572120065,0.0005568435266249603,3.2485670858965388,-0.31119820156440403,0.9799648883403279
107,0.0011390074,0.017389126,0.008789256604487794,28.776303843382287,0.9704256640592696,486.54040305970693,0.35988974850966327,32.39402889912487,1917.385308395445,6.402800784634381,9.2029640655743,0.0005127406078492622,3.3737773962357904,-0.30627279912608385,0.9803923027839876
