frame,mean_diff,max_diff,Energy,Contrast,Correlation,Variance,Homogeneity,SumAverage,SumVariance,SumEntropy,Entropy,DiffVariance,DiffEntropy,InfoMeasureCorr1,InfoMeasureCorr2
17,7.200274e-05,0.00337784,0.22921668714178117,5.245193837109415,0.9753909368282389,106.65652317721305,0.7405924961389945,9.86487572636638,421.38089887174283,3.9127823682203315,4.992224709329275,0.0017049607316909268,1.8519534403845208,-0.4910551507759699,0.9798197838797541
18,6.997192e-05,0.0026883632,0.23193873830681558,8.302419284662502,0.9737879119048645,158.56916354953597,0.7109327323928278,12.506528584798364,625.9742349134815,4.091809847208069,5.3388849119365975,0.0015734884059921584,2.056187571194105,-0.4681746204257994,0.9800884026733585
19,7.338306e-05,0.0019655153,0.17935765848986202,15.444897981699654,0.9757019468408034,318.1539277309745,0.6691916419392996,18.144535414003713,1257.1708129421982,4.6124812777111135,6.109524689150875,0.0013887844110223766,2.3513208235624936,-0.4534832625667394,0.9854785559701409
20,6.782722e-05,0.0030898303,0.23801114867780923,6.63158157677754,0.9722614812206929,119.69554874453785,0.7242975436666297,10.332133644176224,472.15061340137373,3.8987690805303563,5.048844870423139,0.0016314081265592485,1.9628206502470031,-0.46514667077987853,0.9755187565185351
21,0.00011705378,0.006634623,0.29466287192079055,2.7074810174306867,0.9844420025917759,87.07675153613364,0.7944370151597246,8.243592654911584,345.5995251271039,3.5083869611969374,4.302304186102266,0.002002030919287096,1.5252160152429222,-0.5549331667570546,0.9809885559626198
22,0.00032875242,0.00369668,0.21963882744138988,6.46538010555963,0.9973935784650403,1240.875151446927,0.7133767376952518,44.45196479037131,4957.035225682148,5.08907273055834,6.30951410295688,0.0015808553920732427,2.0091013071305044,-0.6062555003913037,0.9978419599349
23,0.00032293203,0.003855519,0.19399876690282644,6.735883864115055,0.9971084860265903,1165.4726754906972,0.7245329972340859,41.75549705075009,4655.154818098675,5.205290056179332,6.40777136772477,0.0016360408639132982,1.964508134518162,-0.6181842102402502,0.9983059004353534
24,6.852251e-05,0.0027078167,0.22787913093761994,8.353663109926202,0.9727358735842239,153.41234168497823,0.7053781372566936,12.074042566555633,605.2957036299869,4.069183092875271,5.317713873468776,0.0015496648813800363,2.082299211354232,-0.4591315839989898,0.9780836413479645
25,6.594648e-05,0.0023638308,0.19756279768424917,10.388649226743642,0.9695555506457462,170.7820124905131,0.6882527621709842,13.278647696562746,672.7394007353088,4.263486479694844,5.617184850575223,0.0014685494476001087,2.1960638863878126,-0.44669607291186303,0.9793328622647496
26,0.00031272438,0.0037369952,0.2252636228756556,6.0266700762269565,0.9972402202926407,1092.3749105906509,0.7201700514851481,41.7561306869231,4363.472972286376,5.016259584276226,6.2200075610519,0.001617650036695259,1.9712274026410606,-0.6062371586249472,0.9976684221899765
27,7.910059e-05,0.0030558705,0.24386148349708608,7.639596640021348,0.9775093168444973,169.97906260008537,0.7259148690939765,12.440122181373534,672.2766537603202,4.011631740991195,5.188218818428813,0.0016560774344030957,1.987283297947026,-0.4819640445843831,0.9807101422339837
28,8.438206e-05,0.0027027652,0.1825396221760655,9.362413549145899,0.9781611041285947,214.6672872052696,0.693727713669287,15.073585850146543,849.3067352719324,4.461812721208204,5.8010206228244705,0.0014787420346420723,2.1494786547233926,-0.4779204698886981,0.986336966363232
29,6.692605e-05,0.0021668077,0.19228648476761087,13.48271936006258,0.9686846957639716,215.53173904656154,0.681109084030281,14.80384353662883,848.6442368261837,4.37293364197606,5.786337150671482,0.0014435641030636098,2.273372614532064,-0.4476573232936243,0.9814442891672015
30,7.204709e-05,0.002390705,0.20021328543628517,11.535860498978938,0.9721261124053822,207.28731026320878,0.6908599367253447,14.527450735556318,817.6133805538561,4.343565750582505,5.724014421772949,0.0014852293067589262,2.2031059067015226,-0.45430205583041655,0.981970971933876
31,7.2785435e-05,0.002773255,0.24347848445498926,9.152939678955583,0.9767204715362485,196.7379614103304,0.712030822017126,12.562782993145326,777.7989059623661,4.006896199961488,5.23506837029471,0.0015932784401668412,2.0712466023728053,-0.464547299009539,0.9780916692474337
32,6.270375e-05,0.0018841736,0.18658601796880472,15.956683001655769,0.9688447205347716,256.23170812204506,0.6681409527102319,16.011675781776372,1008.9701494865244,4.432325899376377,5.907811582824828,0.0013895487680385481,2.367871850059694,-0.4358806695769786,0.9805937418569489
33,7.5187694e-05,0.0023710579,0.1888551645125684,11.302912465936695,0.9751227051224574,227.31358145104093,0.6866685781842874,15.296069654525805,897.9514133382271,4.434634394544439,5.82685197707204,0.0014588812272196777,2.21615395176843,-0.46226884142707003,0.9842908044784704
34,7.06477e-05,0.0031956881,0.22452746011491717,6.251801790695656,0.9747097961350729,123.76790935473511,0.728059368984942,10.394035597479473,488.8198356282448,3.9489760227026247,5.087070919252821,0.0016542330563986676,1.9368888771622512,-0.4767100061364431,0.9784134192452277
35,8.881705e-05,0.002541259,0.1671096435517911,11.88809740996875,0.9778352212540432,268.44582158215354,0.6857015624275642,16.868921488883835,1061.8951889186453,4.591769863896529,6.000423964094706,0.0014609390400361307,2.233391987701845,-0.4775607480642372,0.987933365912647
36,0.00010046768,0.0028500631,0.14720922445039442,9.301540582380794,0.9809584751145342,244.4107609713284,0.6974135092444259,16.93932002133377,968.3415033029329,4.687770975698273,6.010366777451684,0.0015014921461979915,2.1340639507682746,-0.5126529617318483,0.991726350657252
37,0.000933539,0.00943739,0.2319543436463772,3.1275949650648367,0.9989882364587701,1546.4233855500504,0.7939169998806096,49.474782063468616,6182.565947235136,5.019611181054796,5.871893077679119,0.001991143046470053,1.5357454387218683,-0.69459591484818,0.9989869022701398
38,9.14416e-05,0.0019477606,0.08615644712495751,14.489627927321825,0.9800445109386032,363.3401140234905,0.6542842056096991,22.89042309681194,1438.8708281666404,5.2758358345416045,6.8688958378845975,0.0013078868911765486,2.3931572740734395,-0.49221114276094624,0.9940605192780024
39,6.1333034e-05,0.0025701374,0.24569087953160723,8.122895319082014,0.9725897987944475,148.2941134491749,0.7109771424307006,11.376998819579864,585.0535584776175,3.948595622394789,5.1621413817993105,0.0015704164249057575,2.0514681538203288,-0.45645181526709616,0.9753932768791347
40,6.077885e-05,0.0047244206,0.3166494016396693,2.490498664970703,0.972997717335424,46.233985203011386,0.7899442785163504,5.8880490955029074,182.4454421470748,3.2227042824312977,4.032297865012891,0.001970166438710372,1.5362506141941237,-0.4959669047871202,0.9634707584804614
41,0.0006556789,0.008342221,0.25066416951701215,2.395889937525169,0.9987294716922788,943.3810589107129,0.7980734919857135,39.225544074054774,3771.128345705326,4.769752317905587,5.592523096320646,0.0020113496216385375,1.4919478995894313,-0.6872828522584358,0.9985089270410563
42,8.879004e-05,0.0020058379,0.07472997949798323,16.252235021740983,0.9741853446380382,315.08732919074674,0.652913220233649,21.48536097435067,1244.0970817412458,5.255377673167488,6.87078783923007,0.0013043401437189798,2.4199238548667354,-0.48137817752787554,0.9932334572371404
43,7.358287e-05,0.0032720044,0.20314257347653492,6.5647239781439755,0.9732312476856373,122.7298428379465,0.7277177264968181,10.572417545488877,484.354647373642,4.032416389846933,5.183974485612978,0.0016495503314283531,1.9421535243819859,-0.47970187993032654,0.9802081412317079
44,8.495795e-05,0.0041040033,0.20422552450243142,4.056489817065444,0.9778521746657206,91.75704659632213,0.7507441487902033,9.62314746426619,362.97169656822314,4.005370130656468,5.061192174616727,0.0017468466178544033,1.7691171467924591,-0.506907015562007,0.9832201248930836
45,0.0006431358,0.0057769343,0.20527546182792722,4.657630636248042,0.9987689113557318,1892.605625463524,0.753114902736154,55.85012210283677,7565.764871217848,5.309620219949456,6.355260180761193,0.001766047658115586,1.7728564474513873,-0.6630181883360622,0.9990366349167474
46,6.3728854e-05,0.0025523603,0.22442832437461607,8.123972463670434,0.9741291054446262,157.1619491316485,0.7037900263130609,11.85034354750315,620.5238240629236,4.0616740363256545,5.303204452519232,0.0015375959195679072,2.0760270696939087,-0.45635525484127293,0.9772963073454228
47,6.458654e-05,0.0020904317,0.19849863660098865,11.730861510984663,0.9757701670214128,242.30654670415157,0.6868518156284,14.909472058999736,957.4953253056217,4.3658229665607475,5.756748375567421,0.001468773986648972,2.221372338090447,-0.4551555572507341,0.9824654284655661
48,6.287546e-05,0.0040964037,0.2859790452971638,3.4686978310717613,0.9725137078827685,63.24859172011628,0.7710887362975021,7.094273409255476,249.52566904939337,3.455120118660844,4.362030965812173,0.0018645260595224278,1.6546097981745627,-0.48963646882890915,0.9692017961880935
49,6.7679954e-05,0.0021143928,0.22248844471188534,12.507706315662238,0.9740626605925511,241.4722822602243,0.6839110113851395,15.47793345881989,953.3814227252349,4.284785038963115,5.6755098259392165,0.001466742849942191,2.249578617174194,-0.4522656812621386,0.9811446513215774
50,0.00032357965,0.00348033,0.18945501873666826,7.330282767105391,0.9973334347855454,1374.9485460277638,0.7081187070213113,46.37621876467854,5492.46390134395,5.293779923179227,6.547504680746148,0.0015526247672245782,2.051200574241273,-0.6098511251059182,0.9983245783010986
51,6.415417e-05,0.00345134,0.26542055050798363,5.054686812130392,0.9704624809631255,85.70284849112748,0.742919255305104,8.6880647499198,337.7567071523796,3.6785727071767234,4.732197554186725,0.0017230629373552941,1.8379071496898178,-0.47114541371856133,0.9718154752178637
52,7.451674e-05,0.0023493096,0.16056535494810156,11.072058893565444,0.974785344748729,219.86966692570925,0.6856843414583083,15.09978965096946,868.4066088092717,4.528241643633641,5.917965421473758,0.001448713385593528,2.2129930309703356,-0.46860964821500606,0.9860548119445577
53,7.0905284e-05,0.0021523088,0.21094482512960958,14.247572921774843,0.9727768130590475,261.97333805421925,0.6836074871178061,15.82551801037628,1033.6457792951023,4.348430092477634,5.7560281554981065,0.001455942362925259,2.2664176070784725,-0.4538080544929888,0.9822266026809292
54,7.3505376e-05,0.003536515,0.24715467914504993,5.76864314214817,0.9754983516040964,117.86049305903131,0.7357223522622132,9.768074114875708,465.6733290939771,3.8209888150921003,4.908602675615605,0.0016810610798887494,1.883572618864421,-0.4751117606529752,0.9755021745312751
55,8.086501e-05,0.0025240853,0.18102785943290295,10.56894747450408,0.9770389906847763,230.38293602703567,0.6896883257218607,15.376834113688505,910.9627966336386,4.4506634319487715,5.808604895283652,0.0014752388546437852,2.187986100885258,-0.4770127729594157,0.986257537080375
56,0.0003213231,0.004152961,0.2192056588011868,5.412130302386044,0.9972774174545876,994.4387745558807,0.7363365999837652,38.57175505348491,3972.3429679211354,4.981079720190349,6.097650058050261,0.0016992480831469047,1.8800774960316002,-0.6237041124543082,0.9979239587409335
57,6.783655e-05,0.0020829737,0.22167112279293655,15.346753737261372,0.972759523070561,281.9407018404801,0.6836616164743239,15.624930643901939,1112.4160536246588,4.2639540064230985,5.655963202930017,0.001463140144095515,2.284868450621382,-0.4461988329353139,0.9797900946413759
58,7.44162e-05,0.0021327361,0.13319774722113803,12.54269000669255,0.9749151950864339,250.25451672217196,0.6765159493609749,16.813440961958012,988.4753768819953,4.698434531010891,6.13684775569986,0.001416704335783914,2.2823808034942084,-0.4744487542130479,0.9885153086360193
59,6.9208545e-05,0.001466617,0.09137467716014855,24.609514235874244,0.9709950728676761,424.5061600667167,0.6280403141485604,23.05449533704558,1673.4151260309925,5.2408690085390806,7.0036208595118605,0.001219377864730728,2.6226352502587704,-0.4445722357073708,0.9904082210240077
60,6.7914094e-05,0.0028276145,0.22431644565178938,6.952386064747502,0.9730627573403173,129.26746636948204,0.7167222814695591,11.333973407965871,510.11747941318055,4.042823626316901,5.240077455661243,0.001601909001807123,2.0000853084433787,-0.4723718567055632,0.9795980434389767
61,7.0794624e-05,0.0039711893,0.2707750366895767,4.279313597110153,0.9782270802706107,98.39407163821892,0.7616156973595147,8.364481138938366,389.29697295576557,3.605612489741542,4.576291230707857,0.0018231028163261237,1.7367356355400179,-0.4908388876778425,0.9734960840966034
62,9.3331924e-05,0.0020317733,0.08379059480428383,15.284280894054394,0.9765997289286332,326.8546941512903,0.6529059266518737,22.393021861907748,1292.1344957111069,5.268378643278072,6.875733761252263,0.0013081924285199206,2.4153785350518913,-0.48848923726062426,0.9937999509491215
63,0.00032569986,0.003539361,0.19557303490151054,7.3096920905426845,0.9973263419742365,1367.8256372031503,0.7121341414387249,45.97153353614361,5463.992856722058,5.268813101837483,6.529383136204803,0.0015738260341647973,2.035433801804314,-0.6056742938026056,0.9981938624641502
64,5.796812e-05,0.0026494637,0.2622627372154212,7.3959430425542205,0.9691380480813456,119.96645885884163,0.7232359083669916,10.384207125123266,472.4698923928123,3.8162848854120797,4.982573141387882,0.0016451104069297303,1.9878030285598736,-0.45715652885763053,0.9728000429546533
65,0.00031595817,0.0039963424,0.20607708378164954,5.2932724722454765,0.9973826479768413,1011.670527393223,0.7303679341267688,39.399946385947445,4041.388837100647,5.060045248074756,6.212232577375198,0.0016633730713400123,1.9055445681898338,-0.6183226296523131,0.9979917728734802
66,7.082852e-05,0.002038151,0.20087701445171435,14.761366537433311,0.9742295309293454,286.6136188433836,0.6812988057156061,16.827526411082555,1131.6931088361011,4.434951226990958,5.869577030015053,0.001454566430655543,2.2937652186870046,-0.4564231137540362,0.983812487203023
67,6.401383e-05,0.0033713058,0.2542889328868435,5.465907978789784,0.9736812257198054,103.92438427567966,0.742009791322032,8.929765650361453,410.2316291239289,3.724570593341322,4.785153458375973,0.0017163492847303702,1.8503111814417117,-0.4699081871348473,0.9724056198603397
68,0.00030961615,0.0036526918,0.2151111557994255,6.502870263042772,0.997195118709074,1159.9912248478204,0.7228828150238253,42.21349502940637,4633.462029128239,5.052414923880356,6.251933637820032,0.0016294811796914448,1.9718220409807112,-0.6078987637762783,0.997777965695766
69,6.675456e-05,0.00213971,0.21018902082429858,13.744576182240895,0.9714922144330012,241.29087283344288,0.684091042874851,15.05064361446935,951.4189151515304,4.307409151991426,5.714294468840517,0.0014586371744817468,2.2671026622481034,-0.4449781294236321,0.9801908563220583
70,6.853275e-05,0.0028299615,0.2638160353956781,7.892711348893874,0.9748030137971808,156.8555762563166,0.7206090596830399,11.554887386832888,619.5295936763725,3.8832516225483387,5.065653628688933,0.0016319723343847538,2.008140699754026,-0.4675925396061494,0.9763906071014138
71,7.385714e-05,0.002839759,0.20665924236678426,8.994240199209909,0.9751048204643904,180.81180513625975,0.7076130963969036,12.43204102313175,714.252980345829,4.178841267111859,5.446457902745213,0.0015499949832190646,2.0778467486291725,-0.46337131920359215,0.9804498912282019
72,6.691109e-05,0.00171284,0.1697460927434567,18.99479054514013,0.9718629513147645,337.821680807671,0.6524677142845742,19.007063296947784,1332.291932685544,4.699434507237035,6.290940467429247,0.0013159327019841233,2.4627557250721552,-0.4362492592467741,0.9843318057476305
73,6.8157344e-05,0.0036164299,0.2367605674036366,4.691340298856494,0.975505694768669,96.01107379546477,0.7465711217057323,8.791067099778083,379.3529548830025,3.7796702930231367,4.824741549241517,0.001738429518168352,1.8124658722530806,-0.48070295166082067,0.9754136434363256
74,6.5287786e-05,0.0035055578,0.27915638389247854,5.067354375970434,0.9748593402969543,100.93120146590623,0.7481582659545909,8.661801513873002,398.65745148765455,3.610095446985575,4.634624293989474,0.0017621786298900133,1.8126783832108593,-0.47426475972210413,0.970821557643637
75,0.00036978125,0.005240321,0.22939270461687095,3.8522601786278936,0.9976323230888144,813.8813996569817,0.7549124357080075,35.183824836504755,3251.6733384492986,4.8647842793401015,5.881681255563565,0.001779521458694013,1.7520035269014684,-0.6403440846398725,0.9979546255930819
76,0.00035537285,0.0043017417,0.2077428781567502,5.828935788915379,0.9975499472775423,1190.2624567762223,0.731854785015642,41.17416263539188,4755.220891315974,5.097226747213295,6.2464328924774,0.0016780839893257137,1.9156108254133173,-0.6222661315118303,0.9981502942343988
77,0.0003775152,0.005049631,0.23567722215566572,5.048709318254943,0.9973591042751481,956.1937977372738,0.7456991719646601,37.24015011246848,3819.7264816308393,4.851528292055098,5.921735541718358,0.0017415545906090785,1.8312445957304753,-0.6274722415317451,0.9976777543377013
78,0.00032127186,0.003945619,0.23762811608720408,6.660060585282047,0.9970094704300185,1114.3194594676745,0.7214757201308839,40.646803359875776,4450.617777285416,4.932408624778267,6.144958081353533,0.0016245289480762083,1.9798856818563988,-0.5998459538887645,0.9973079026992008
79,6.6815366e-05,0.0022271723,0.23384205599678567,13.561806087308666,0.9711458512520126,235.14807167454387,0.6889089605381936,14.493147501590594,927.0304806108667,4.16695265520562,5.532754454289396,0.0014899908980041425,2.2401232820194696,-0.44433562153818196,0.9779600604374745
80,7.794959e-05,0.0042457655,0.2757609859745025,3.9568585474749174,0.9765990120654898,84.62514129803063,0.7594576790495999,8.619602007856692,334.5437066446476,3.620178901823243,4.583188060683167,0.0018057640309025549,1.7309818534709511,-0.497152789019399,0.9749306666516204
81,7.60671e-05,0.0023015663,0.188808550587549,11.84985776770593,0.9743854400890765,231.47723852764534,0.6797925677691119,15.889053622295034,914.0590963428754,4.472831161160061,5.9008806117046095,0.0014287795795253548,2.2550992793424847,-0.4574988019818936,0.9842080764056064
82,8.842507e-05,0.0028860718,0.19091789635174589,9.011748055338785,0.9795270311897273,220.20757185009032,0.7042683867975537,14.563168760888676,871.8185393450225,4.372807265281608,5.645639489886377,0.001532049517878897,2.09251758718492,-0.490320586923602,0.986702569819923
83,6.920419e-05,0.0032499656,0.25503024329127244,6.654837829416568,0.973545697445197,126.02468982114712,0.7320761210978823,10.039016685491566,497.44392145517185,3.7993352057659973,4.914183397909741,0.0016799182233437067,1.9286926601023149,-0.47078972381693124,0.9747784629488767
84,8.1783575e-05,0.002457302,0.21126193318433495,12.968064857048017,0.9753588470933319,263.3439805712295,0.6840142117209379,16.080369080983715,1040.4078574278697,4.347885428237522,5.722106794931422,0.0014521068879086488,2.2514914271949955,-0.46301717089488925,0.98342572857054
85,7.8330006e-05,0.0033641607,0.21981767759308865,6.64167776110621,0.976052730987194,138.81382619513624,0.7287558992140983,10.981611011316184,548.6136270194387,4.029303605720087,5.18810423479758,0.001650315995275872,1.9405225316844057,-0.4799414032953079,0.980309204448337
86,8.1213446e-05,0.0028280765,0.22941100302836168,8.720465882959477,0.9793696180942602,211.50448962247765,0.7105273232017952,13.739083649896907,837.2974926069512,4.1281449244220925,5.357468145360269,0.0015752485090241557,2.0714987621105774,-0.4778021774391735,0.9819704046961343
87,7.122515e-05,0.0024092197,0.20429206166171057,11.228273929452378,0.9718721412185709,199.75406785614825,0.6988568173555191,14.127816264680455,787.7879974951406,4.2614255293601975,5.577302587323507,0.0015249259057184164,2.1627639468827153,-0.46652245057605685,0.982502657769936
88,6.638885e-05,0.0024514645,0.21718166065519007,10.83082028935169,0.9710724250217704,187.5775900774848,0.6992668423169512,12.825815941656886,739.4795400205874,4.1475939051588036,5.447575001643441,0.0015209154066724772,2.1479942155701632,-0.45131431652965315,0.9781866702373164
89,0.00036033022,0.0037139952,0.21059684211946983,6.834246704542322,0.9976961321119182,1483.689090311887,0.7148566877908571,48.46748502214772,5927.922114543005,5.198853172967699,6.437849081312601,0.001587180610572884,2.010936332226273,-0.6081116460530791,0.9981069583843708
90,7.6214536e-05,0.003401287,0.2629372657623227,6.471754314772767,0.974874088621836,128.9919472973719,0.73217237524655,10.642326114099935,509.4960348747147,3.8273666353809475,4.9481264337274755,0.0016802762031749364,1.9258313427290796,-0.47639893130699085,0.97643668966098
91,7.6279735e-05,0.004483871,0.2596209904375621,3.3772499129216884,0.9777235301021124,75.93015181856076,0.7674629484403177,7.921383987608586,300.3433573613213,3.6207036271831665,4.55445318949678,0.001842826246547568,1.6742356255030924,-0.5003900174189799,0.9750879898805809
92,7.276082e-05,0.0021731108,0.22038861889171896,14.218134360589428,0.9744031052654591,277.95397323768555,0.6781972513584257,16.23513294886566,1097.5977585901528,4.3238115859494926,5.752454982792976,0.0014387201275770046,2.299985478127224,-0.4461506918928905,0.9808541469839221
93,0.00033195954,0.0054399073,0.21622798657428646,3.532495780009681,0.9970615980083648,601.4673955695523,0.7544374814197128,30.157054257443924,2402.3370864981994,4.801213670850512,5.814663917044234,0.001771209673471751,1.7360887274339794,-0.6308758632124642,0.9975477523046729
94,8.892161e-05,0.0033041984,0.18461358294832153,6.13690656322591,0.9802352220078178,155.37659130492483,0.7193964054851684,12.653522680448656,615.3694586564734,4.286046974145498,5.474362066478082,0.001593261644357902,1.9612314594935851,-0.49952267519344756,0.9863904320200654
95,0.0003267577,0.005640961,0.2400949574725353,2.922126415743317,0.9972901918613186,539.5464296750511,0.7646588459663245,28.704523078228693,2155.263592284461,4.651088437945966,5.610098738577993,0.001820222368535422,1.666267699016244,-0.6372390727343318,0.9972660259670997
96,7.562084e-05,0.0033198,0.26257028082449785,6.580453165267287,0.974339330763928,128.32756000602623,0.7303223539733426,10.832221572155536,506.72978685883754,3.846668447498104,4.971294983679483,0.0016706322919983559,1.932367689082243,-0.4793665290159267,0.9773691013365073
97,7.080533e-05,0.0038802996,0.2432909833347678,4.105943340551298,0.9749944210534524,82.22320829288638,0.7531873924856185,8.50775140342148,324.78688983099426,3.7487015086339754,4.757512637825775,0.001764155403969559,1.761580304551295,-0.4878374408730985,0.9758060394668717
98,7.153323e-05,0.0029427633,0.21826189282246916,7.275924256595987,0.9748194333486351,144.64116865990385,0.7133611389705394,11.477231790847348,571.2887503830194,4.067348600543815,5.282062740179907,0.0015754864319947079,2.0248294398689612,-0.4641390025132664,0.9785259847545581
99,6.956328e-05,0.002193734,0.16358899039084465,12.353137437280648,0.9716182482334921,217.90912906559635,0.6754320334271625,15.153438629063192,859.2833788251047,4.536176416943501,5.980591629545016,0.0014040121905489903,2.278013512177943,-0.4515631282564352,0.9840649231295872
100,6.924503e-05,0.0032553598,0.24331518986962733,5.746820818305474,0.9746193491332948,113.31914517317789,0.7342611207753099,10.035757786887324,447.52975987440607,3.8647664131363384,4.977057610418139,0.0016809887432264314,1.900668956347315,-0.4759125477523911,0.9767415064085705
101,6.894036e-05,0.0035548508,0.2790930573999636,5.226918919038871,0.973602906682807,99.15564763447193,0.7431167092920179,9.107757135169752,391.39567161884884,3.652923607653142,4.700295519816087,0.001726397311752659,1.843175483925454,-0.47352179186184495,0.9718192012212573
102,6.691724e-05,0.003311187,0.2411497973566155,5.84191577326162,0.9733551224328583,109.73823361912818,0.7325169339716393,9.486573493771324,433.11101870325115,3.8143463308047476,4.913994326327807,0.0016683069976655752,1.9056626413515307,-0.46751152496613385,0.9740298755761961
103,7.509843e-05,0.0038027316,0.23640251769024623,4.963986772734007,0.9766939147703555,106.66780103365673,0.7438599427214267,9.282037878670424,421.7072173618929,3.809623041830815,4.860108144900825,0.001723314383469039,1.8306476071930209,-0.48618826933954934,0.9770336453011024
104,0.0003739924,0.004119754,0.20080812897492334,5.622600098605809,0.9977380823177846,1243.6609846924257,0.7179515488023738,45.340433980703565,4969.0213386710975,5.233094204516582,6.440798162353363,0.001594481046801766,1.964540299470361,-0.6185827929139677,0.9983642604344538
105,8.939383e-05,0.0031510368,0.1493379699302508,6.281313407222252,0.975819111839282,130.0434497402636,0.7112879665258826,13.416040172374622,513.8924855538323,4.512767210070852,5.765993790640124,0.0015532890867870448,2.0024595410423256,-0.5037110676423683,0.9892385285136615
